epoch,snapshot,param,grad_mean,grad_std,grad_min,grad_max,nan_count,inf_count
0,2020-05-15,feature_encoder.bias,-7.8580342233181e-10,0.030709531158208847,-0.0748816430568695,0.0845743790268898,0,0
0,2020-05-15,feature_norm.weight,0.013282785192131996,0.04380981996655464,-0.029420992359519005,0.3287774324417114,0,0
0,2020-05-15,feature_norm.bias,0.00015504684415645897,0.019361214712262154,-0.042253527790308,0.051716603338718414,0,0
0,2020-05-15,pos_conv.bias,-0.0013800476444885135,0.00657271221280098,-0.014383004046976566,0.013257741928100586,0,0
0,2020-05-15,pos_conv.lin.weight,4.7599023673683405e-06,0.0036396507639437914,-0.02429443597793579,0.021122850477695465,0,0
0,2020-05-15,neg_conv.bias,0.0006481243763118982,0.0073459153063595295,-0.012349679134786129,0.01961318962275982,0,0
0,2020-05-15,neg_conv.lin.weight,1.7149494624391082e-06,0.003481928026303649,-0.016490310430526733,0.015011439099907875,0,0
0,2020-05-15,pair_norm.weight,-0.010088397189974785,0.02616821974515915,-0.16357867419719696,0.016015928238630295,0,0
0,2020-05-15,pair_norm.bias,-0.003375091589987278,0.018198704347014427,-0.03689543530344963,0.044143106788396835,0,0
0,2020-05-15,ode_func.psi.0.weight,3.4846365451812744e-05,0.011935308575630188,-0.10476109385490417,0.10146287828683853,0,0
0,2020-05-15,ode_func.layer_norm.weight,-0.002528619719669223,0.006371740251779556,-0.033082831650972366,0.010332418605685234,0,0
0,2020-05-15,ode_func.layer_norm.bias,-0.000341777311405167,0.008580773137509823,-0.024725178256630898,0.019027002155780792,0,0
0,2020-05-15,predictor.0.weight,-3.885011392412707e-05,0.021383170038461685,-0.19409777224063873,0.21730662882328033,0,0
0,2020-05-15,predictor.0.bias,-0.006976944860070944,0.02170402742922306,-0.05822136625647545,0.052732303738594055,0,0
0,2020-05-15,predictor.2.weight,0.09850431233644485,0.22462230920791626,-0.293130099773407,0.7645055055618286,0,0
0,2020-05-15,predictor.2.bias,0.40191221237182617,0.0,0.40191221237182617,0.40191221237182617,0,0
0,2020-05-18,feature_encoder.weight,-2.0954757928848267e-09,0.05799530819058418,-0.14149636030197144,0.23257285356521606,0,0
0,2020-05-18,feature_encoder.bias,-6.984919309616089e-10,0.07398918271064758,-0.18955214321613312,0.30710369348526,0,0
0,2020-05-18,feature_norm.weight,0.012318501248955727,0.07304633408784866,-0.07485222816467285,0.438366174697876,0,0
0,2020-05-18,feature_norm.bias,0.003021255834028125,0.05069814994931221,-0.11227793991565704,0.20208901166915894,0,0
0,2020-05-18,pos_conv.bias,8.053425699472427e-05,0.015281612984836102,-0.029675135388970375,0.0341024212539196,0,0
0,2020-05-18,pos_conv.lin.weight,1.4782040125282947e-06,0.009618931449949741,-0.05059601739048958,0.047881096601486206,0,0
0,2020-05-18,neg_conv.bias,0.0006155172595754266,0.013937070965766907,-0.024772506207227707,0.04080422222614288,0,0
0,2020-05-18,neg_conv.lin.weight,2.8913368623761926e-06,0.01209995150566101,-0.07391546666622162,0.0930742472410202,0,0
0,2020-05-18,pair_norm.weight,-0.008260337635874748,0.028667742386460304,-0.1082334890961647,0.10165382921695709,0,0
0,2020-05-18,pair_norm.bias,-0.0042610736563801765,0.03457126021385193,-0.0930711179971695,0.07327201962471008,0,0
0,2020-05-18,ode_func.psi.0.weight,9.386855526827276e-05,0.02865251898765564,-0.5200124382972717,0.3522726893424988,0,0
0,2020-05-18,ode_func.layer_norm.weight,-0.0019900125917047262,0.019818661734461784,-0.09706536680459976,0.03193819522857666,0,0
0,2020-05-18,ode_func.layer_norm.bias,0.0008180469740182161,0.024466868489980698,-0.058159444481134415,0.06349455565214157,0,0
0,2020-05-18,predictor.0.weight,-4.526605334831402e-05,0.02763119712471962,-0.40963926911354065,0.3218831717967987,0,0
0,2020-05-18,predictor.0.bias,-0.007878443226218224,0.03287333622574806,-0.11404786258935928,0.06180883198976517,0,0
0,2020-05-18,predictor.2.weight,0.1824398785829544,0.25532421469688416,-0.12946996092796326,1.0766360759735107,0,0
0,2020-05-18,predictor.2.bias,0.6563568711280823,0.0,0.6563568711280823,0.6563568711280823,0,0
0,2020-05-19,feature_encoder.weight,0.0,0.046650294214487076,-0.1204816922545433,0.19221828877925873,0,0
0,2020-05-19,feature_encoder.bias,3.4924596548080444e-10,0.06629585474729538,-0.15252390503883362,0.27724236249923706,0,0
0,2020-05-19,feature_norm.weight,0.014626484364271164,0.07560170441865921,-0.06809607148170471,0.4400830566883087,0,0
0,2020-05-19,feature_norm.bias,0.0028604178223758936,0.044145580381155014,-0.09431641548871994,0.1904515027999878,0,0
0,2020-05-19,pos_conv.bias,-5.071749910712242e-06,0.011165192350745201,-0.020899193361401558,0.024770071730017662,0,0
0,2020-05-19,pos_conv.lin.weight,4.386179170978721e-07,0.0075377714820206165,-0.037366509437561035,0.04569695517420769,0,0
0,2020-05-19,neg_conv.bias,0.00024401313567068428,0.009504818357527256,-0.019107839092612267,0.02585851028561592,0,0
0,2020-05-19,neg_conv.lin.weight,3.3861051633721218e-06,0.009069131687283516,-0.04995984584093094,0.06261619180440903,0,0
0,2020-05-19,pair_norm.weight,-0.007375591434538364,0.02285616099834442,-0.0664646178483963,0.0799802839756012,0,0
0,2020-05-19,pair_norm.bias,-0.002510624472051859,0.025803035125136375,-0.0686146467924118,0.05454099550843239,0,0
0,2020-05-19,ode_func.psi.0.weight,6.975600990699604e-05,0.02324671670794487,-0.39261630177497864,0.30417400598526,0,0
0,2020-05-19,ode_func.layer_norm.weight,-0.0028776945546269417,0.01618841290473938,-0.08311564475297928,0.029509885236620903,0,0
0,2020-05-19,ode_func.layer_norm.bias,0.0007864952203817666,0.018525611609220505,-0.04532233625650406,0.04838988929986954,0,0
0,2020-05-19,predictor.0.weight,-5.416410567704588e-05,0.022673843428492546,-0.4211692214012146,0.2540871500968933,0,0
0,2020-05-19,predictor.0.bias,-0.006484499666839838,0.023496102541685104,-0.08999888598918915,0.04448677599430084,0,0
0,2020-05-19,predictor.2.weight,0.1151801347732544,0.20674586296081543,-0.11867649853229523,0.788328230381012,0,0
0,2020-05-19,predictor.2.bias,0.39845767617225647,0.0,0.39845767617225647,0.39845767617225647,0,0
0,2020-05-20,feature_encoder.weight,-3.259629011154175e-09,0.19203795492649078,-0.7986660003662109,0.6166832447052002,0,0
0,2020-05-20,feature_encoder.bias,-1.6880221664905548e-09,0.14595159888267517,-0.4666852056980133,0.37171149253845215,0,0
0,2020-05-20,feature_norm.weight,-0.0006101285107433796,0.15687941014766693,-0.8419426083564758,0.4997319281101227,0,0
0,2020-05-20,feature_norm.bias,-0.011560468003153801,0.12780457735061646,-0.44923484325408936,0.325447142124176,0,0
0,2020-05-20,pos_conv.bias,-0.0014098669635131955,0.024906836450099945,-0.060954611748456955,0.04814164340496063,0,0
0,2020-05-20,pos_conv.lin.weight,1.2882620467280503e-05,0.01981176994740963,-0.1396712064743042,0.10698819905519485,0,0
0,2020-05-20,neg_conv.bias,0.004237861838191748,0.050532832741737366,-0.08723960816860199,0.09248902648687363,0,0
0,2020-05-20,neg_conv.lin.weight,-1.5065126717672683e-05,0.017266662791371346,-0.07975265383720398,0.07905513793230057,0,0
0,2020-05-20,pair_norm.weight,-0.0033840988762676716,0.08951150625944138,-0.47214582562446594,0.23528461158275604,0,0
0,2020-05-20,pair_norm.bias,0.009499787352979183,0.0920402929186821,-0.1932946741580963,0.19510433077812195,0,0
0,2020-05-20,ode_func.psi.0.weight,-2.36745981965214e-05,0.04812071472406387,-0.8565849661827087,0.7222145795822144,0,0
0,2020-05-20,ode_func.layer_norm.weight,0.0042610205709934235,0.03365873917937279,-0.112766794860363,0.07618348300457001,0,0
0,2020-05-20,ode_func.layer_norm.bias,-0.002831514924764633,0.051430173218250275,-0.10409573465585709,0.13165412843227386,0,0
0,2020-05-20,predictor.0.weight,-0.00010781714809127152,0.05961999669671059,-0.7386871576309204,0.6781896948814392,0,0
0,2020-05-20,predictor.0.bias,-0.00766389723867178,0.06586356461048126,-0.16661286354064941,0.15407317876815796,0,0
0,2020-05-20,predictor.2.weight,-0.3484872281551361,0.34306275844573975,-1.1278340816497803,0.007902773097157478,0,0
0,2020-05-20,predictor.2.bias,-1.245887041091919,0.0,-1.245887041091919,-1.245887041091919,0,0
0,2020-05-21,feature_encoder.weight,4.0745362639427185e-10,0.0410175584256649,-0.15732046961784363,0.13723313808441162,0,0
0,2020-05-21,feature_encoder.bias,-1.2951204553246498e-09,0.04884668439626694,-0.1441483348608017,0.11503224819898605,0,0
0,2020-05-21,feature_norm.weight,0.0020186463370919228,0.03982473164796829,-0.19955989718437195,0.12252326309680939,0,0
0,2020-05-21,feature_norm.bias,-0.0032218857668340206,0.03684472665190697,-0.11879421770572662,0.08663314580917358,0,0
0,2020-05-21,pos_conv.bias,-0.0002784409443847835,0.00826086476445198,-0.015901407226920128,0.018194694072008133,0,0
0,2020-05-21,pos_conv.lin.weight,2.419821157673141e-06,0.005597820971161127,-0.029969491064548492,0.033859461545944214,0,0
0,2020-05-21,neg_conv.bias,0.0014003993710502982,0.01499247644096613,-0.025014396756887436,0.024101033806800842,0,0
0,2020-05-21,neg_conv.lin.weight,-7.457048923242837e-06,0.005832647904753685,-0.025319164618849754,0.027651596814393997,0,0
0,2020-05-21,pair_norm.weight,-0.0013893067371100187,0.022588171064853668,-0.11368236690759659,0.05176807940006256,0,0
0,2020-05-21,pair_norm.bias,0.003168365452438593,0.02781999669969082,-0.06369861960411072,0.05090586468577385,0,0
0,2020-05-21,ode_func.psi.0.weight,-4.433121648617089e-05,0.013235349208116531,-0.15418104827404022,0.13859553635120392,0,0
0,2020-05-21,ode_func.layer_norm.weight,0.000815750565379858,0.008974202908575535,-0.02699366584420204,0.021396256983280182,0,0
0,2020-05-21,ode_func.layer_norm.bias,-0.000740093644708395,0.01619509793817997,-0.03422415629029274,0.040928348898887634,0,0
0,2020-05-21,predictor.0.weight,-4.359866215963848e-05,0.014547659084200859,-0.17012189328670502,0.16664309799671173,0,0
0,2020-05-21,predictor.0.bias,-0.0022789016366004944,0.017710736021399498,-0.0498775877058506,0.037751615047454834,0,0
0,2020-05-21,predictor.2.weight,-0.10527583211660385,0.08494284003973007,-0.2998078167438507,0.02576908841729164,0,0
0,2020-05-21,predictor.2.bias,-0.35269221663475037,0.0,-0.35269221663475037,-0.35269221663475037,0,0
0,2020-05-22,feature_encoder.weight,8.731149137020111e-11,0.03798547014594078,-0.12184540182352066,0.15822987258434296,0,0
0,2020-05-22,feature_encoder.bias,1.8917489796876907e-10,0.03455006331205368,-0.08249194175004959,0.10677410662174225,0,0
0,2020-05-22,feature_norm.weight,0.006211857311427593,0.02972220815718174,-0.03488466888666153,0.17867577075958252,0,0
0,2020-05-22,feature_norm.bias,0.003166040638461709,0.02517462708055973,-0.052686043083667755,0.09402328729629517,0,0
0,2020-05-22,pos_conv.bias,0.0003523672930896282,0.008052428252995014,-0.014178029261529446,0.018601611256599426,0,0
0,2020-05-22,pos_conv.lin.weight,-3.1048816708789673e-06,0.005658747628331184,-0.02937811240553856,0.0309154000133276,0,0
0,2020-05-22,neg_conv.bias,-0.0009226508555002511,0.010507949627935886,-0.01795731484889984,0.018727364018559456,0,0
0,2020-05-22,neg_conv.lin.weight,7.589337656099815e-06,0.0060614231042563915,-0.024213450029492378,0.026233995333313942,0,0
0,2020-05-22,pair_norm.weight,0.0003991419216617942,0.014151236973702908,-0.0477009192109108,0.05868539214134216,0,0
0,2020-05-22,pair_norm.bias,-0.0017273877747356892,0.01207791082561016,-0.02041197195649147,0.025648508220911026,0,0
0,2020-05-22,ode_func.psi.0.weight,0.0002176649431930855,0.013145405799150467,-0.14678899943828583,0.1426861584186554,0,0
0,2020-05-22,ode_func.layer_norm.weight,-0.0007559997029602528,0.008884293027222157,-0.028508897870779037,0.021817894652485847,0,0
0,2020-05-22,ode_func.layer_norm.bias,0.0004732731031253934,0.014375079423189163,-0.039526231586933136,0.029258258640766144,0,0
0,2020-05-22,predictor.0.weight,9.37826553126797e-06,0.008544007316231728,-0.05477127432823181,0.05274953693151474,0,0
0,2020-05-22,predictor.0.bias,0.0010954468743875623,0.008095063269138336,-0.022283071652054787,0.024276744574308395,0,0
0,2020-05-22,predictor.2.weight,0.03824395313858986,0.06431575119495392,-0.1061343401670456,0.2645477056503296,0,0
0,2020-05-22,predictor.2.bias,0.10814492404460907,0.0,0.10814492404460907,0.10814492404460907,0,0
0,2020-05-26,feature_encoder.weight,-9.167706593871117e-10,0.04709026962518692,-0.18855680525302887,0.1958744078874588,0,0
0,2020-05-26,feature_encoder.bias,-3.4924596548080444e-10,0.027652395889163017,-0.07235831022262573,0.06913583725690842,0,0
0,2020-05-26,feature_norm.weight,0.009244034066796303,0.03532269224524498,-0.04308925196528435,0.21312925219535828,0,0
0,2020-05-26,feature_norm.bias,0.004079838749021292,0.023866599425673485,-0.04821762815117836,0.099040687084198,0,0
0,2020-05-26,pos_conv.bias,-3.299795207567513e-05,0.0046951076947152615,-0.00867138709872961,0.010642940178513527,0,0
0,2020-05-26,pos_conv.lin.weight,-2.581323315098416e-07,0.004759611561894417,-0.02224382944405079,0.028804456815123558,0,0
0,2020-05-26,neg_conv.bias,-0.00015364846331067383,0.006951530463993549,-0.015093771740794182,0.01426915917545557,0,0
0,2020-05-26,neg_conv.lin.weight,3.5937557640863815e-06,0.00449474947527051,-0.020332980901002884,0.023068835958838463,0,0
0,2020-05-26,pair_norm.weight,-0.00023872623569332063,0.014191408641636372,-0.032869499176740646,0.05749230459332466,0,0
0,2020-05-26,pair_norm.bias,-0.002031246665865183,0.017114434391260147,-0.031089477241039276,0.038417212665081024,0,0
0,2020-05-26,ode_func.psi.0.weight,0.0002223946648882702,0.011242558248341084,-0.1177697405219078,0.11750280857086182,0,0
0,2020-05-26,ode_func.layer_norm.weight,-0.0007281292928382754,0.009545681066811085,-0.0388106107711792,0.02202283963561058,0,0
0,2020-05-26,ode_func.layer_norm.bias,0.00017850997392088175,0.011304829269647598,-0.03229561820626259,0.02469162456691265,0,0
0,2020-05-26,predictor.0.weight,1.992626039282186e-06,0.010415599681437016,-0.11566638946533203,0.11473394930362701,0,0
0,2020-05-26,predictor.0.bias,0.0004971285816282034,0.010325957089662552,-0.024695737287402153,0.024719394743442535,0,0
0,2020-05-26,predictor.2.weight,0.05283823236823082,0.06082449480891228,-0.0353374183177948,0.24834954738616943,0,0
0,2020-05-26,predictor.2.bias,0.1596759855747223,0.0,0.1596759855747223,0.1596759855747223,0,0
0,2020-05-27,feature_encoder.weight,-5.820766091346741e-10,0.04522446542978287,-0.13913564383983612,0.11993445456027985,0,0
0,2020-05-27,feature_encoder.bias,-1.1641532182693481e-10,0.09077397733926773,-0.3113715946674347,0.22667549550533295,0,0
0,2020-05-27,feature_norm.weight,-0.002045037690550089,0.04369166120886803,-0.1446443349123001,0.10626795887947083,0,0
0,2020-05-27,feature_norm.bias,-0.007246744818985462,0.05724523961544037,-0.18731039762496948,0.12119248509407043,0,0
0,2020-05-27,pos_conv.bias,-0.0007660707924515009,0.022953491657972336,-0.044236548244953156,0.047228939831256866,0,0
0,2020-05-27,pos_conv.lin.weight,5.393195806391304e-06,0.014680921100080013,-0.06788461655378342,0.06369974464178085,0,0
0,2020-05-27,neg_conv.bias,0.003690933808684349,0.028098443523049355,-0.04893269017338753,0.05598931014537811,0,0
0,2020-05-27,neg_conv.lin.weight,-2.6618388801580295e-05,0.014107265509665012,-0.06382127106189728,0.077731192111969,0,0
0,2020-05-27,pair_norm.weight,0.0015761059476062655,0.0253377016633749,-0.07021917402744293,0.08077879995107651,0,0
0,2020-05-27,pair_norm.bias,0.006522899493575096,0.03974141553044319,-0.09187761694192886,0.07114254683256149,0,0
0,2020-05-27,ode_func.psi.0.weight,-7.671811908949167e-05,0.02372143231332302,-0.2144775390625,0.2377048134803772,0,0
0,2020-05-27,ode_func.layer_norm.weight,0.0023882442619651556,0.026192786172032356,-0.06679979711771011,0.09814389050006866,0,0
0,2020-05-27,ode_func.layer_norm.bias,-0.0004799126763828099,0.02959919162094593,-0.06142646074295044,0.08016116917133331,0,0
0,2020-05-27,predictor.0.weight,-1.4445613487623632e-05,0.01477370411157608,-0.09374606609344482,0.09810952842235565,0,0
0,2020-05-27,predictor.0.bias,-5.576299736276269e-05,0.02090117335319519,-0.038493961095809937,0.051613178104162216,0,0
0,2020-05-27,predictor.2.weight,-0.12748141586780548,0.10839685797691345,-0.533149003982544,-0.0006490680389106274,0,0
0,2020-05-27,predictor.2.bias,-0.3910587728023529,0.0,-0.3910587728023529,-0.3910587728023529,0,0
0,2020-05-28,feature_encoder.weight,-2.3283064365386963e-10,0.0264564398676157,-0.06662202626466751,0.0748126432299614,0,0
0,2020-05-28,feature_encoder.bias,6.984919309616089e-10,0.04451990872621536,-0.1491924226284027,0.09584693610668182,0,0
0,2020-05-28,feature_norm.weight,0.00035838293842971325,0.020275132730603218,-0.06395436078310013,0.042463090270757675,0,0
0,2020-05-28,feature_norm.bias,-0.0029945585411041975,0.02812078408896923,-0.08109419792890549,0.04907700791954994,0,0
0,2020-05-28,pos_conv.bias,-0.00033460353733971715,0.009222975000739098,-0.01851729117333889,0.021950438618659973,0,0
